Product Name,Category,Cost Price,Stock Level,Restock Date,Warehouse/Store ID
Product_27448,Clothing,1147.2,403,2024-12-05,20
Product_27449,Sports,3539.32,156,2024-08-11,11
Product_27450,Furniture,1286.52,260,2024-02-02,12
Product_27451,Groceries,2192.48,126,2024-03-08,8
Product_27452,Sports,352.7,491,2024-12-06,7
Product_27453,Clothing,2541.05,491,2024-12-09,13
Product_27454,Sports,887.95,372,2024-06-17,22
Product_27455,Electronics,4229.24,367,2024-07-11,6
Product_27456,Furniture,4789.03,28,2024-04-01,20
Product_27457,Groceries,465.15,237,2024-07-13,20
Product_27458,Clothing,2692.33,243,2024-10-30,16
Product_27459,Sports,3535.41,469,2024-09-16,12
Product_27460,Groceries,373.42,203,2024-05-10,1
Product_27461,Furniture,2790.67,370,2024-02-09,2
Product_27462,Groceries,4686.65,268,2024-11-20,4
Product_27463,Furniture,2656.29,344,2024-08-29,24
Product_27464,Furniture,3123.97,127,2024-05-14,17
Product_27465,Furniture,1671.5,278,2024-07-18,15
Product_27466,Sports,3094.99,221,2024-03-26,5
Product_27467,Furniture,4445.62,100,2024-08-08,19
Product_27468,Groceries,1680.21,341,2024-09-23,5
Product_27469,Electronics,3872.44,300,2024-06-20,22
Product_27470,Groceries,2874.86,101,2024-05-01,1
Product_27471,Sports,1323.33,197,2024-12-08,12
Product_27472,Furniture,1987.32,368,2024-05-11,20
Product_27473,Electronics,1821.77,0,2024-01-26,10
Product_27474,Sports,2368.74,5,2024-02-19,24
Product_27475,Clothing,608.2,216,2024-06-16,17
Product_27476,Clothing,796.8,201,2024-11-13,18
Product_27477,Clothing,1923.26,108,2024-03-18,14
Product_27478,Electronics,2831.64,170,2024-03-26,3
Product_27479,Groceries,3108.83,72,2024-03-22,17
Product_27480,Electronics,4556.4,81,2024-08-08,17
Product_27481,Electronics,2866.14,304,2024-03-31,7
Product_27482,Electronics,3662.46,374,2024-06-12,22
Product_27483,Clothing,2434.52,228,2024-02-14,7
Product_27484,Groceries,2640.65,159,2024-02-03,13
Product_27485,Electronics,2970.12,116,2024-12-18,16
Product_27486,Groceries,2634.57,431,2024-06-08,6
Product_27487,Furniture,1581.69,185,2024-04-08,16
Product_27488,Electronics,4887.73,289,2024-02-05,16
Product_27489,Electronics,3112.74,108,2024-06-24,12
Product_27490,Electronics,1763.38,456,2024-04-07,2
Product_27491,Furniture,4003.16,419,2024-09-18,4
Product_27492,Furniture,860.65,434,2024-12-29,16
Product_27493,Clothing,4962.99,451,2024-07-06,7
Product_27494,Sports,3954.56,306,2024-04-21,14
Product_27495,Groceries,532.52,222,2024-05-01,16
Product_27496,Sports,4248.94,214,2024-05-12,13
Product_27497,Electronics,1329.91,261,2024-09-11,18
Product_27498,Electronics,3207.24,328,2024-07-30,20
Product_27499,Clothing,867.44,468,2024-01-18,4
Product_27500,Sports,3568.24,94,2024-08-13,20
Product_27501,Electronics,3799.04,300,2024-01-27,8
Product_27502,Sports,4265.32,487,2024-11-29,20
Product_27503,Clothing,2464.62,166,2024-07-17,24
Product_27504,Sports,2789.63,216,2024-08-28,4
Product_27505,Groceries,1114.27,402,2024-11-03,10
Product_27506,Clothing,2602.7,209,2024-02-19,16
Product_27507,Sports,2682.52,276,2024-08-27,5
Product_27508,Electronics,4055.7,362,2024-03-08,20
Product_27509,Furniture,3570.6,470,2024-12-10,1
Product_27510,Furniture,3506.54,111,2024-10-21,13
Product_27511,Clothing,196.8,332,2024-09-10,13
Product_27512,Furniture,2754.44,115,2024-10-10,24
Product_27513,Groceries,4963.73,68,2024-02-01,3
Product_27514,Clothing,3773.47,119,2024-04-03,12
Product_27515,Electronics,4182.35,465,2024-07-22,6
Product_27516,Electronics,2493.21,344,2024-01-28,14
Product_27517,Clothing,4168.38,438,2024-05-09,15
Product_27518,Furniture,4093.93,237,2024-02-05,22
Product_27519,Furniture,2673.57,267,2024-11-25,19
Product_27520,Electronics,2863.55,196,2024-07-23,13
Product_27521,Groceries,307.59,139,2024-03-12,21
Product_27522,Furniture,4272.76,128,2024-01-03,17
Product_27523,Groceries,712.93,176,2024-04-25,23
Product_27524,Furniture,1538.91,28,2024-07-11,5
Product_27525,Clothing,3735.24,345,2024-01-19,2
Product_27526,Sports,1539.95,480,2024-04-21,16
Product_27527,Electronics,2552.35,48,2024-09-27,4
Product_27528,Clothing,812.92,400,2024-08-12,18
Product_27529,Furniture,1493.09,98,2024-08-23,17
Product_27530,Electronics,3684.75,418,2024-10-27,6
Product_27531,Sports,2120.46,318,2024-06-18,12
Product_27532,Sports,2837.53,131,2024-12-30,24
Product_27533,Furniture,1817.36,148,2024-06-16,11
Product_27534,Electronics,4656.64,34,2024-06-19,18
Product_27535,Furniture,4288.28,182,2024-12-02,16
Product_27536,Sports,608.09,200,2024-03-05,18
Product_27537,Clothing,4889.53,485,2024-01-25,21
Product_27538,Clothing,4056.44,52,2024-12-04,18
Product_27539,Groceries,833.94,327,2024-03-06,22
Product_27540,Sports,256.05,131,2024-12-10,7
Product_27541,Sports,4470.46,432,2024-07-26,3
Product_27542,Furniture,3800.9,199,2024-06-22,3
Product_27543,Groceries,1414.03,278,2024-03-23,23
Product_27544,Groceries,4762.42,232,2024-09-05,12
Product_27545,Electronics,4535.41,297,2024-10-20,1
Product_27546,Furniture,1105.47,469,2024-06-16,21
Product_27547,Clothing,2025.91,244,2024-02-03,16
Product_27548,Electronics,284.4,193,2024-06-17,14
Product_27549,Groceries,1575.84,419,2024-08-09,22
Product_27550,Clothing,2505.08,461,2024-05-12,20
Product_27551,Sports,363.98,227,2024-06-03,5
Product_27552,Furniture,1717.04,149,2024-02-11,19
Product_27553,Groceries,796.54,494,2024-12-28,13
Product_27554,Sports,4621.5,160,2024-12-03,3
Product_27555,Groceries,4156.0,358,2024-04-07,22
Product_27556,Clothing,3843.4,179,2024-04-28,3
Product_27557,Electronics,3883.79,150,2024-06-05,3
Product_27558,Clothing,121.09,406,2024-09-04,10
Product_27559,Furniture,3031.96,396,2024-05-20,17
Product_27560,Furniture,2974.75,128,2024-09-19,24
Product_27561,Groceries,4963.28,359,2024-02-07,7
Product_27562,Clothing,3181.09,124,2024-03-30,13
Product_27563,Electronics,3270.35,466,2024-07-31,9
Product_27564,Furniture,1934.99,417,2024-01-09,20
Product_27565,Electronics,2526.88,37,2024-08-27,2
Product_27566,Sports,2006.6,407,2024-09-22,5
Product_27567,Groceries,4561.72,484,2024-12-22,24
Product_27568,Electronics,1054.18,64,2024-05-05,20
Product_27569,Groceries,794.48,68,2024-06-02,8
Product_27570,Sports,4984.72,134,2024-04-05,10
Product_27571,Electronics,4657.59,61,2024-07-24,3
Product_27572,Electronics,2985.57,27,2024-11-09,7
Product_27573,Sports,3875.32,0,2024-10-04,8
Product_27574,Clothing,599.38,396,2024-02-11,21
Product_27575,Electronics,3853.34,306,2024-06-19,16
Product_27576,Electronics,2351.11,198,2024-08-12,6
Product_27577,Furniture,4143.76,177,2024-09-10,12
Product_27578,Clothing,2602.16,237,2024-07-27,3
Product_27579,Electronics,3647.42,444,2024-10-16,13
Product_27580,Sports,1730.02,55,2024-01-09,19
Product_27581,Groceries,3672.28,149,2024-08-17,2
Product_27582,Sports,1395.82,180,2024-05-03,23
Product_27583,Clothing,4774.13,276,2024-12-25,6
Product_27584,Furniture,3368.58,252,2024-09-27,11
Product_27585,Furniture,2418.41,143,2024-10-22,24
Product_27586,Furniture,3049.65,313,2024-09-13,18
Product_27587,Sports,3101.37,76,2024-10-04,1
Product_27588,Groceries,4280.43,142,2024-05-23,7
Product_27589,Groceries,2813.42,232,2024-12-16,2
Product_27590,Electronics,2839.44,104,2024-03-26,3
Product_27591,Groceries,2954.34,436,2024-11-10,3
Product_27592,Groceries,3876.82,243,2024-12-19,16
Product_27593,Electronics,2481.3,147,2024-04-03,2
Product_27594,Sports,1104.71,111,2024-06-20,18
Product_27595,Sports,2119.36,94,2024-06-28,1
Product_27596,Clothing,1908.65,487,2024-11-13,1
Product_27597,Sports,340.48,308,2024-03-18,2
Product_27598,Furniture,4009.08,278,2024-10-18,5
Product_27599,Furniture,4189.65,468,2024-11-28,22
Product_27600,Clothing,1372.87,110,2024-04-27,11
Product_27601,Groceries,1653.78,244,2024-01-08,17
Product_27602,Clothing,1638.69,82,2024-03-24,22
Product_27603,Electronics,2610.46,184,2024-10-18,1
Product_27604,Clothing,2371.91,19,2024-12-13,4
Product_27605,Clothing,4439.68,374,2024-09-28,5
Product_27606,Furniture,2493.21,30,2024-01-21,20
Product_27607,Electronics,930.66,119,2024-12-01,10
Product_27608,Electronics,3750.21,303,2024-06-03,21
Product_27609,Clothing,4347.74,8,2024-10-06,17
Product_27610,Electronics,3066.92,132,2024-01-28,19
Product_27611,Electronics,3834.66,358,2024-04-06,7
Product_27612,Sports,1161.18,118,2024-10-02,21
Product_27613,Electronics,4503.95,269,2024-04-30,24
Product_27614,Groceries,422.57,371,2024-04-14,19
Product_27615,Electronics,4500.82,368,2024-10-31,14
Product_27616,Furniture,1851.5,166,2024-10-06,1
Product_27617,Sports,494.95,304,2024-11-22,2
Product_27618,Furniture,947.89,265,2024-03-05,2
Product_27619,Furniture,4946.16,159,2024-12-04,9
Product_27620,Groceries,1895.74,191,2024-06-19,17
Product_27621,Sports,3881.82,359,2024-07-19,18
Product_27622,Clothing,2412.07,325,2024-09-02,6
Product_27623,Electronics,2904.84,443,2024-05-13,12
Product_27624,Groceries,3200.9,410,2024-05-27,16
Product_27625,Groceries,3033.72,117,2024-07-11,18
Product_27626,Clothing,4991.55,129,2024-10-27,12
Product_27627,Groceries,2779.59,376,2024-05-27,16
Product_27628,Clothing,3125.4,467,2024-03-05,2
Product_27629,Clothing,1779.31,339,2024-05-20,20
Product_27630,Clothing,1240.86,424,2024-02-05,15
Product_27631,Groceries,2272.52,50,2024-03-01,17
Product_27632,Clothing,3090.53,322,2024-05-14,8
Product_27633,Groceries,1607.59,480,2024-12-17,23
Product_27634,Sports,2523.34,444,2024-03-08,18
Product_27635,Clothing,4083.75,263,2024-07-01,14
Product_27636,Groceries,2148.19,261,2024-01-03,2
Product_27637,Groceries,2912.09,184,2024-01-25,21
Product_27638,Groceries,4628.72,236,2024-05-05,18
Product_27639,Electronics,3134.93,55,2024-08-04,12
Product_27640,Electronics,1588.24,277,2024-10-18,23
Product_27641,Clothing,2870.44,122,2024-10-28,24
Product_27642,Sports,4311.15,205,2024-01-11,22
Product_27643,Clothing,806.4,345,2024-10-16,10
Product_27644,Furniture,4126.44,495,2024-12-16,23
Product_27645,Furniture,547.27,362,2024-04-28,16
Product_27646,Sports,4788.03,305,2024-11-11,11
Product_27647,Sports,839.89,107,2024-10-11,21
Product_27648,Sports,2357.47,291,2024-05-27,16
Product_27649,Electronics,4757.17,499,2024-09-20,1
Product_27650,Electronics,1083.31,36,2024-03-16,12
Product_27651,Furniture,3227.12,102,2024-07-05,20
Product_27652,Sports,3699.7,103,2024-10-22,12
Product_27653,Groceries,237.46,237,2024-01-16,3
Product_27654,Furniture,2991.22,445,2024-12-21,24
Product_27655,Sports,3812.06,242,2024-08-02,15
Product_27656,Groceries,4850.1,284,2024-09-11,19
Product_27657,Sports,736.9,320,2024-11-24,2
Product_27658,Clothing,4324.61,481,2024-06-12,20
Product_27659,Groceries,3165.44,460,2024-08-29,20
Product_27660,Clothing,3650.84,134,2024-12-03,3
Product_27661,Electronics,3716.47,264,2024-03-19,11
Product_27662,Furniture,3634.25,371,2024-09-04,3
Product_27663,Sports,4619.37,80,2024-02-15,6
Product_27664,Furniture,659.26,341,2024-01-06,23
Product_27665,Sports,1452.64,138,2024-03-18,12
Product_27666,Clothing,4521.33,488,2024-06-07,22
Product_27667,Groceries,2309.46,316,2024-11-15,7
Product_27668,Groceries,2059.06,131,2024-03-18,19
Product_27669,Sports,2718.86,445,2024-01-06,3
Product_27670,Clothing,1587.39,62,2024-05-20,9
Product_27671,Sports,3008.66,295,2024-05-11,1
Product_27672,Sports,4402.85,477,2024-10-18,7
Product_27673,Sports,2008.9,20,2024-02-17,17
Product_27674,Groceries,1078.59,337,2024-08-04,21
Product_27675,Sports,823.1,24,2024-03-24,18
Product_27676,Groceries,3503.75,297,2024-10-26,8
Product_27677,Electronics,414.14,466,2024-01-19,1
Product_27678,Clothing,421.91,48,2024-09-04,11
Product_27679,Electronics,4808.37,28,2024-03-15,1
Product_27680,Sports,3351.84,188,2024-07-24,12
Product_27681,Groceries,986.7,79,2024-06-14,10
Product_27682,Clothing,3180.63,265,2024-12-06,12
Product_27683,Furniture,2914.97,40,2024-03-13,1
Product_27684,Clothing,3906.96,429,2024-07-26,19
Product_27685,Clothing,2147.23,102,2024-12-15,3
Product_27686,Sports,133.28,373,2024-07-16,13
Product_27687,Electronics,2228.79,352,2024-06-11,9
Product_27688,Electronics,3471.73,496,2024-07-10,6
Product_27689,Furniture,4788.61,442,2024-08-16,3
Product_27690,Sports,4208.73,469,2024-04-05,18
Product_27691,Clothing,164.97,452,2024-06-24,9
Product_27692,Electronics,1260.99,57,2024-09-23,10
Product_27693,Electronics,2771.86,3,2024-11-21,22
Product_27694,Groceries,323.88,296,2024-10-04,17
Product_27695,Clothing,2998.09,16,2024-03-09,5
Product_27696,Sports,2174.02,53,2024-12-01,7
Product_27697,Electronics,3359.8,495,2024-01-30,24
Product_27698,Sports,1141.6,492,2024-11-01,15
Product_27699,Clothing,976.47,110,2024-04-06,19
Product_27700,Clothing,4580.41,121,2024-03-21,10
Product_27701,Electronics,1750.59,447,2024-08-15,4
Product_27702,Furniture,4856.72,347,2024-05-08,18
Product_27703,Sports,840.42,302,2024-06-09,23
Product_27704,Sports,3779.05,206,2024-12-01,1
Product_27705,Groceries,1047.91,481,2024-01-30,1
Product_27706,Clothing,3593.33,455,2024-06-24,11
Product_27707,Clothing,1348.42,124,2024-02-28,15
Product_27708,Electronics,1691.88,310,2024-05-12,20
Product_27709,Electronics,3224.24,119,2024-10-06,12
Product_27710,Electronics,216.14,486,2024-08-28,16
Product_27711,Groceries,1270.46,40,2024-07-06,18
Product_27712,Furniture,4293.75,140,2024-02-28,15
Product_27713,Electronics,1591.63,467,2024-03-30,18
Product_27714,Electronics,4781.37,378,2024-01-14,5
Product_27715,Electronics,758.98,305,2024-09-28,17
Product_27716,Groceries,3621.37,167,2024-12-15,23
Product_27717,Sports,857.73,57,2024-04-13,11
Product_27718,Furniture,3830.66,160,2024-02-26,24
Product_27719,Sports,1105.27,287,2024-01-28,11
Product_27720,Clothing,4337.08,465,2024-02-13,2
Product_27721,Clothing,3139.86,300,2024-09-08,24
Product_27722,Electronics,4411.48,468,2024-07-07,23
Product_27723,Sports,3158.8,394,2024-09-07,12
Product_27724,Groceries,4042.65,458,2024-01-07,6
Product_27725,Furniture,4355.97,328,2024-02-14,11
Product_27726,Sports,2371.1,335,2024-05-06,18
Product_27727,Sports,3383.47,380,2024-01-27,8
Product_27728,Furniture,181.61,229,2024-01-11,16
Product_27729,Sports,2507.0,155,2024-10-03,9
Product_27730,Sports,1101.93,116,2024-07-28,17
Product_27731,Furniture,616.81,213,2024-10-22,3
Product_27732,Groceries,4982.51,111,2024-12-28,16
Product_27733,Furniture,4985.49,373,2024-06-20,10
Product_27734,Electronics,1103.95,38,2024-07-02,4
Product_27735,Electronics,4492.23,415,2024-05-04,17
Product_27736,Electronics,4490.32,469,2024-01-29,9
Product_27737,Electronics,4883.43,59,2024-09-26,14
Product_27738,Clothing,1991.97,258,2024-05-26,5
Product_27739,Groceries,4663.43,221,2024-10-23,20
Product_27740,Clothing,3920.13,458,2024-07-27,11
Product_27741,Sports,3687.85,342,2024-08-24,1
Product_27742,Sports,1276.69,76,2024-12-02,8
Product_27743,Furniture,2477.73,153,2024-12-28,3
Product_27744,Electronics,3950.79,153,2024-10-08,1
Product_27745,Furniture,4241.47,18,2024-08-30,22
Product_27746,Sports,1029.28,96,2024-12-15,6
Product_27747,Electronics,1590.66,212,2024-10-27,12
Product_27748,Groceries,854.63,354,2024-09-02,9
Product_27749,Sports,798.87,59,2024-01-17,11
Product_27750,Furniture,1106.16,471,2024-11-24,15
Product_27751,Furniture,4551.19,429,2024-03-23,19
Product_27752,Sports,1844.62,149,2024-06-08,24
Product_27753,Clothing,2513.18,141,2024-01-12,22
Product_27754,Groceries,107.69,34,2024-08-15,16
Product_27755,Sports,3777.21,388,2024-02-07,1
Product_27756,Sports,1478.46,85,2024-05-12,5
Product_27757,Furniture,3535.88,216,2024-10-15,22
Product_27758,Electronics,1034.37,353,2024-11-19,6
Product_27759,Electronics,1916.36,161,2024-11-22,24
Product_27760,Electronics,2612.22,240,2024-08-26,19
Product_27761,Furniture,3174.8,296,2024-04-05,14
Product_27762,Electronics,866.13,78,2024-08-05,12
Product_27763,Sports,2190.02,137,2024-03-10,8
Product_27764,Clothing,108.42,103,2024-01-30,2
Product_27765,Clothing,706.91,227,2024-09-08,6
Product_27766,Clothing,1674.49,182,2024-06-05,5
Product_27767,Electronics,4687.38,498,2024-02-20,23
Product_27768,Clothing,4422.28,430,2024-04-20,20
Product_27769,Electronics,2643.02,138,2024-11-24,8
Product_27770,Sports,3041.83,451,2024-09-24,24
Product_27771,Sports,1476.99,455,2024-01-13,18
Product_27772,Furniture,3365.79,202,2024-09-18,23
Product_27773,Furniture,1223.77,476,2024-08-26,15
Product_27774,Groceries,62.42,51,2024-09-09,22
Product_27775,Sports,4818.02,361,2024-12-14,3
Product_27776,Electronics,1939.06,249,2024-01-21,11
Product_27777,Groceries,2637.47,345,2024-06-10,22
Product_27778,Sports,545.46,158,2024-12-09,24
Product_27779,Electronics,2660.22,408,2024-09-23,7
Product_27780,Sports,4516.65,161,2024-02-15,14
Product_27781,Sports,4394.36,74,2024-05-04,14
Product_27782,Electronics,2910.8,26,2024-05-14,6
Product_27783,Sports,4290.86,332,2024-10-06,13
Product_27784,Sports,1852.99,320,2024-06-24,9
Product_27785,Sports,1003.01,73,2024-09-01,16
Product_27786,Furniture,2137.07,485,2024-07-02,20
Product_27787,Clothing,4057.68,12,2024-04-29,17
Product_27788,Sports,3548.96,165,2024-08-30,22
Product_27789,Electronics,1953.97,117,2024-06-22,4
Product_27790,Sports,1740.43,233,2024-04-11,3
Product_27791,Furniture,4823.4,65,2024-07-05,19
Product_27792,Furniture,1353.71,107,2024-06-10,17
Product_27793,Sports,1575.3,448,2024-07-01,3
Product_27794,Groceries,1769.1,385,2024-12-07,9
Product_27795,Clothing,3925.69,31,2024-11-09,14
Product_27796,Electronics,4258.29,75,2024-09-09,6
Product_27797,Electronics,1124.58,359,2024-04-21,19
Product_27798,Electronics,2066.51,371,2024-06-12,23
Product_27799,Electronics,4333.71,294,2024-11-25,5
Product_27800,Furniture,1602.16,288,2024-12-16,15
Product_27801,Clothing,2048.97,291,2024-01-11,6
Product_27802,Sports,2790.63,20,2024-10-21,23
Product_27803,Sports,3225.14,118,2024-04-16,5
Product_27804,Groceries,1552.91,486,2024-10-05,20
Product_27805,Sports,2900.55,4,2024-12-12,12
Product_27806,Clothing,3635.88,79,2024-02-05,18
Product_27807,Sports,495.94,141,2024-05-06,23
Product_27808,Furniture,4996.64,53,2024-10-20,8
Product_27809,Sports,4667.1,139,2024-06-01,19
Product_27810,Electronics,806.95,34,2024-04-07,10
Product_27811,Electronics,1693.14,66,2024-09-28,7
Product_27812,Electronics,1443.35,19,2024-03-30,5
Product_27813,Electronics,159.27,484,2024-07-13,20
Product_27814,Furniture,2534.78,456,2024-02-05,8
Product_27815,Furniture,833.23,327,2024-08-17,13
Product_27816,Furniture,726.9,381,2024-01-22,19
Product_27817,Sports,1093.06,186,2024-01-18,5
Product_27818,Electronics,3809.9,272,2024-03-01,22
Product_27819,Groceries,689.48,55,2024-02-22,1
Product_27820,Groceries,3160.93,415,2024-12-01,24
Product_27821,Electronics,1489.38,91,2024-11-24,5
Product_27822,Clothing,388.6,486,2024-06-05,1
Product_27823,Sports,4890.83,204,2024-11-17,20
Product_27824,Groceries,3256.3,101,2024-02-16,22
Product_27825,Furniture,1057.87,236,2024-05-13,20
Product_27826,Clothing,2555.59,398,2024-08-01,18
Product_27827,Furniture,1973.27,170,2024-06-29,1
Product_27828,Clothing,918.03,245,2024-09-20,23
Product_27829,Clothing,4807.9,91,2024-05-10,19
Product_27830,Sports,4303.65,277,2024-09-03,1
Product_27831,Furniture,1877.72,321,2024-08-07,16
Product_27832,Furniture,4063.55,266,2024-02-18,21
Product_27833,Groceries,988.54,117,2024-11-11,3
Product_27834,Electronics,421.5,296,2024-08-24,2
Product_27835,Electronics,2656.76,118,2024-07-12,16
Product_27836,Groceries,1992.65,93,2024-11-28,10
Product_27837,Clothing,395.64,211,2024-04-03,8
Product_27838,Groceries,3170.91,173,2024-04-29,18
Product_27839,Groceries,4107.13,264,2024-06-01,24
Product_27840,Furniture,2660.23,422,2024-06-21,17
Product_27841,Groceries,316.87,449,2024-07-19,15
Product_27842,Clothing,1918.29,226,2024-09-25,22
Product_27843,Electronics,1291.47,72,2024-04-24,22
Product_27844,Sports,785.31,248,2024-10-08,3
Product_27845,Groceries,2521.23,48,2024-05-08,19
